artist_name,spotify_id,genres,popularity,followers
Pragathi Guruprasad,1IMZlbjHW9DCrW6xbtjI6F,tamil pop,44,3464
Srinisha,4fbPpuZDZjzbTdGIwhD45a,tamil pop,60,258053
Ganesh Ram,3aKsYZIkThONJ4H5eYA9mo,,14,12
Rohit Fernandes,7kvW8T6QqUdD8TlNfKzzX2,,13,38
R.K. Sundar,2haxABrnDo5QPpUGPILAla,,28,2619
Mose,4MoCPQEZqegox8Ng6SUGrb,,27,599
Arun Raja,0nX2FwpkXgfjg6ck5hccMj,,30,752
Ganesh Ram PS,3aKsYZIkThONJ4H5eYA9mo,,14,12
Francois Castellino,6pYxFJ63B2eLqJoutdrOT4,,9,10
Rabbit Mac,6XswDHNrF5xRBwCs0eNVC7,desi hip hop;malaysian hip hop;malaysian tamil pop;malaysian tamil rap;tamil hip hop,36,78563
Waris,5p94H6vd1uZ4WiiFPelfQ5,bhangra;punjabi pop,48,453336
Bandi Amuk,0AY9BA7b7Kr8ixygzC54Rp,,2,579
Arvind Raj,26CNPypOLdqMPbT7qyVskl,malaysian tamil rap;tamil pop,29,29116
Dasha Logan,0Ef1FCqnE9i22kPf3AuSpy,,3,477
Iwere,4VnK0eLt40zsiLDznBBYvu,,21,292
Vineeth,2uocTdMBXjTsS7QmAj7src,filmi;mollywood,65,2351185
Sindhuja,1vB0Gi450P8znsVn6J5sjm,,50,21635
Adrash,4FjIQjxPb4x6WWoyBq3B64,,0,5
Vijitha,170INsB4b0UPsVIfFzCKMc,,17,96
Kalpana Raghavendar,7Mi3xbMwCEiZ0GK5JaAPvY,filmi,39,1684
Phil Harti,5Q2XyJCDFs045FmesjWjIg,,0,1
Harihara Sudhan,4BWGWW865iPYzyM5PTsKGM,kollywood;tamil pop,37,4535
Meenakshi Iyer,3QLaJY7nQSTmUw2Dbcvoyt,,26,192
Dhibu Ninan Thomas,1QHr8p3h0ayWLaaYK0X6bi,tamil pop,68,423318
R. R.,1mcTU81TzQhprhouKaTkpq,puerto rican pop;reggaeton;trap latino;urbano latino,94,24999104
Dheekshitha,25cuzCxjFsOQLMLEDLvjEo,,13,145
Rita Thyagarajan,27bGntdBHtYYP0QPkKzqzF,tamil pop,61,55461
Sathish,0tstnozsrrnnGLyvw2rsAC,mollywood,22,579
Manikka Vinayagam,5sehJiCiH15ihXYCKyEALX,filmi;indian percussion,58,206510
Divya,0NErdIJtuKBjtxKmlqaWdj,filmi;indian folk;modern bollywood,74,624346
Azam Sheriff,04PBdruVUDlW8wMvjnehnB,,0,0
Abhishek,2BnjL103dLPThyJ2UNoDFi,,45,86
Raghu Kuche,0F3okg8XL2TPG2TdEqm5Bi,,0,0
Rob Mass,0qEB8kYquLEthXZ8IRUCsQ,,33,1936
Ganesh Kumar B,1FJno4mLnm9Ozaycrq5Xgi,,11,7
Kovai Jaleel,4DfjD9B7A60IR0Sw0K7shN,,12,64
Santy's Jazz Band,7IvEPQooynanDLxonC1GtI,,2,21
Ranina Reddy,5wr6cv6sLD88vQKkMy8w2H,tollywood,59,65452
Santhosh,5FVBduYaeVBb6JIghza7v6,filmi;tamil pop,73,2907454
Kaushik Krish,0qkE3ei6S9JhPheroVpzqn,tamil pop,58,114418
Padmalatha,7xgN0GCVgPxHiU8p8PIYfk,tamil pop;tollywood,57,86434
Arvind Swamy,1U4sM1h3dqHhn7a8fgzFE3,,41,2196
Kharesma Ravichandran,6XaNXEfQxuGqvzcHEwX6Qw,tamil indie;tamil pop,56,57364
Aalaap Raju,6qcMtXmofIpnR9TBhgamMR,filmi;tamil pop,59,82820
Bobo Shashi,207e202Dz3barZ9ij9jGpR,tamil hip hop,42,5084
Kutle Khan,6RBH1sfqF19q05ODygFOZE,,34,1638
Varun Parandhaman,1PdEpvgnd9yTGvlpnrk9X8,,36,967
Amrita Shekar,3aMIbXaiyRpOQN2naDOEyS,,33,101
Nrithya Maria Andrews,6E8gPYsysUnjkOvzEQaqtE,,33,6
Kailash Kher,4oVMLzAqW6qhRpZWt8fNw4,filmi;indian folk;modern bollywood;sufi,70,8385790
Vishnupriya Ravi,0znqmX3tzZ55FFTmlffAlv,,44,6439
Maria 'Roe' Roshni Vincent,12m6TP3bqCe5bZH2EMszaN,,35,4
Jayam Ravi,1D6psnJxsQusMWfMlJ0szD,,23,2951
Yadagiri,3cycJl75lhSFTnSYNaMbqN,,32,7449
Sniggy,0ioIcfFt7AbPVmSInTsWX6,,40,2553
Gold Devaraj,2Daf4nkCTn4wwE3ckhBVRn,,44,6775
Mark Antony Thomas,2iumzj9MglgM97KcVllJwi,,5,153
Sameera,10CItw8tdXThklMWPI55vu,tollywood,58,189530
Sudharshan Ashok,0NCSUqKWDdQrLf7688pRa6,tamil pop;tollywood,55,21436
Rajan Chelliah,0jvnsvvEiOVRAFS0kgK3en,,42,58122
Georgina Mathew,1EUv2Z8rAM86uazTtc7Rts,,17,3
Al Rufian,57o1IPq5xCi32XkPLCDsjh,tamil pop,49,21208
Christopher Stanley,21U7OdOREja3hRaxem7U4X,tamil pop,49,19482
Sudarshan Ashok,2sSILAscwBbgmjmwlecoFA,tamil pop,45,14610
Srinisha Jayaseelan,4fbPpuZDZjzbTdGIwhD45a,tamil pop,60,258053
Raghu Dixit,72578usTM6Cj5qWsi471Nc,indian folk;indian rock;kannada pop,61,1046075
Sathyaprakash D.,4sdcjfLzvLC1IUYFwCAWHn,filmi;tamil pop,60,297397
Gana Vinoth,49Wry38kE5CrnzGGaRtT8q,,37,11256
Saravedi Saran,6n3uVs7rJIdBZQSQ8dJXI5,,38,25887
Magizh Thirumeni,6NT1qu4i8MBUElyvnWfp6B,,17,35
Sanjith Hegde,1plObTufEAfeL1hk8Qz24v,kannada hip hop;sandalwood,67,1954180
Ajay Krishnaa,7FatQU5xHO9JpAyqOVWP9k,,21,2464
Sathya Narayan,7sKSSqwOU36u2OD4nt0jFt,kollywood;tamil indie;tamil pop,35,3555
Sollisai Selvandhar,3HWueXpw8CKWo62I1C7HDB,,16,39
Paul B. Sailus,6AcPrD71urUXxRE7TIwDJN,,24,1923
SanGan,0iisf4MnGLbp7eCd3NK5nE,tamil indie,27,5888
Palani Ammal,4Ea0HwtLQ4YHbRhTpYz82O,,44,601
Snigdha,5UvSpmSgcPlDX49LTyvdfl,,37,16477
V. Prasanna,2LnCtucwsrKQETgPGpPxlA,,7,14
Gana Michael,0imvlXJqHQo2ztGqrvIUVI,,26,4189
Mangli,1pDF5UltcypyatITA3Pduo,tollywood,61,2557308
Pranav Chaganty,3qMXirOtsqGAITRcMp8Dpo,telugu hip hop,30,5114
Kala Bhairava,4tejKImNVmDcORNBuZ1l14,tollywood,65,731396
Anirudh Suswaram,4EkZTRchmIwvMOzBbpSwue,,23,2494
Armaan Malik,4IKVDbCSBTxBeAsMKjAuTs,filmi;modern bollywood,74,22832389
Bamba Bakya,005ppBcDhgC9mj7CgRmv1D,tamil pop,44,33971
vaisagh,61ARIGyeQjBmULCy2ckSTp,tamil pop,46,67643
ERA,0NEEjsgvnvFDjWh0DGe5rq,barnemusikk,40,660
Vozhi,5QXgrKWYK2i5iUH6cYYA5R,,17,946
Kapil Kapilan,0nMjhemqRwrboQGcs92fh2,mollywood;tamil pop,66,135269
Rising Rapper,4ryNpVoZhhCRhmOd670exX,,7,1156
Shabir Sulthan,1rya10vhugXdhuxVDPUwng,tamil pop,49,150817
Kabilan Vairamuthu,4MIzvmyFt6Gb215HUy4sVf,,44,151
Vignesh Srikanth,4tJEEeKyEuYWQLzBz0a8p1,,39,1297
Yung Raja,2HXfSr5CfTPZbcqS2gyGYm,singaporean hip hop,38,20185
P. B. Sreenivas,5hgtt9tLxsxvRMWrnxNWVW,classic kollywood;filmi,49,351357
P. Susheela,0aFGod7DM6b3O5l1AmvFwK,filmi;vintage tollywood,62,2227544
G.Ramanathan,5YOAbHhSTiwD3E4hVComAo,classic kollywood,32,71765
Ku.Ma.Balasubramaniam,7CIkmJ0Wl1YhYiQmsCEnXC,,3,8
Kareshma,3DHvVmYW9BOEAjYdiBEupb,,1,3
Sai Vignesh,3cGZqGPKhq8ChGYotV0mlS,,47,5165
Snehan,4DPpMuArmlo0gwx2mnPwTL,,49,1727
Yuvan,6AiX12wXdXFoGJ2vk8zBjy,filmi;kollywood,77,15064653
Gangai Amaran,0wAdPB0vUICwqg1U5iGUJV,classic kollywood,52,735902
DJ VIM,4WSA5gI5gt1MNIXAivXocB,,29,3214
Rithick J,5sNh00l51uyMWZgaCcflnq,,35,3025
Selvaraghavan,0e2qa5GKTSaX0Q0tYVg62n,tamil pop,47,16485
P Vijay,4iA6bUhiZyvRKJf4FNVX39,filmi,69,5100879
Sireesha Bhagavatula,3ZiBHBeZ3OAKJEkDWzQFHS,modern bollywood,54,29539
Ilaiyaraaja,3m49WVMU4zCkaVEKb8kFW7,classic kollywood;filmi,71,12559771
Vaali,7m3MZA0qYo7ZHvsDONlc5r,tamil pop,62,65940
Sumathi Ram,2qmjTWaca9uNt4alH5jHdD,,0,1
Harini Ivaturi,1lr0MlyZ8Q24eFtn7gcMmI,,51,24836
Mathichiyam Bala,4o0KXeyOSB2BftArHVnsyG,,42,50230
MC Sanna,79U8u5jWzt6NFUlwgMMGT0,tamil indie hip hop,21,398
Sri Harsha Emani,7DRvW1g6oBZ7Aoc7waaVit,,47,9487
Shivani Panneerselvam,26EEAR1XpJq1py9GI2xwSI,,19,1047
Jayden Paul,2Z6NJoeO14DeU9jEBbnguO,,22,24
Karky,0MC4IRJmruzbwPInw7vmL7,tamil pop,63,55460
DJ Aftab,3wvQy7sgegrM0ZEW3N0vI3,,41,5914
Timmy,0CbeG1224FS58EUx4tPevZ,australian dance;big room;melbourne bounce;melbourne bounce international;pop dance,73,1210586
Shri Shivani VP,7jDfDW0h5Tti09RDQx4yGk,,0,1
Ramajogayya Sastry,4GISoVSxo2LkF5EyorXs9W,,71,77502
Clinton Cerejo,2j9QVMZlqIj4Cb9UISBrXK,filmi;modern bollywood,62,586307
Nruthya,1KrYLH7LsOKSVDxwGeXBKS,,9,3
Premgi Amaren,4GxNKj50amLne9azxcrqK2,kollywood;tamil pop,59,25945
Madan Karky,6EtLhQRslM09DO6EQLzodI,,54,5012
Sadhana Sargam,1HGMG8RHvcu1mfdM9MeTek,classic bollywood;filmi;hare krishna,71,1358342
Sadhana,1HGMG8RHvcu1mfdM9MeTek,classic bollywood;filmi;hare krishna,71,1358342
Ooratti,6V8m7CfcGqdAcpHhw6lXw5,,34,2276
Mithushree,3brkjk2GMMDEXTPtZiZB52,,5,10
Sharan kumar,6TZDORviDHkSuMyOC7Y1zT,,32,2863
Prags,3lEBrr4ctHFkjkLUNJNcCR,,19,1300
Kausi,5f35I1i4jdA8FyuSNYCOxp,g funk;west coast rap,32,24142
Aslam,2oSONSC9zQ4UonDKnLqksx,classic pakistani pop;filmi;modern bollywood;sufi,80,29989209
Rahul Nambiar,5a2WF7juQ5oilpZCqikRtP,filmi;tollywood,60,890499
KK,3kYFawNQVZ00FQbgs4rVBe,alternative pop rock;neon pop punk;pop emo;texas pop punk,45,131517
Karunakaran,0fZ0aHWLYuLulTza4MsBTB,,17,3616
Sakthisree Gopalan,4mjPrandzFX71tOu8yF2zq,,0,2
Krishna Kanth,2yvOLf1gt6m9qPgzzqpxQx,,60,13110
Tippu,0PykiHCcDsMPRV7s67qZ1B,filmi,67,1429723
Pushpavanam Kuppusamy,7mlyuQNP02Vp1Jyio9KJrO,,57,134220
Shri Shivani VP ( English ),6rJEJ9FyY9CjZhNz1y6n1a,,0,0
Pradeep Ranganathan,5Kx2ruxFSUGdqCG7kJtet1,,25,1635
Savitha Reddy,0r9tuwwUaIN8e9xh19ZoWr,,34,224
A.U. Navin Krubhakar,666PYWUnhPbOc65Wzn745I,,25,17
Aditi Shankar,5xLJfbHjlXr4OYawjoGhE8,kollywood;tamil pop,35,72257
Muthu Sirpi,26rblDtQQ9U26NMYSraPYm,,34,7393
D. Vasu,0myVJmNOHZ7v7g8JVWGw8H,filmi;modern bollywood,58,45366
G.N. Gokul,4iAobabTLuePbkY7TkUx4m,,7,2
Nandini Srikar,3oinJWo0iD7MVnojA8R8WP,modern bollywood,54,157967
Sriram Parthasarathy,0Eyu7MSg0N3UtTb9NDDDsW,filmi,56,253369
K. S. Chithra,2IUtwMti1OiT3lkW6RubgH,filmi,78,8218696
Amitash,5f1RvHCGNLIQam2LS3q2vQ,,9,101
Nirupan Chakravarthy,4ywYLeXR7LzPX3NVK870Ov,,7,30
Ilayaraaja,5kiPh6eZBXmtwH8zeNcNe4,,17,2550
U1 Records,6SzrAtucm719Z5SfT6kBUN,,17,2051
MC Vickey,1eWk4QMHl7GeXDEv2Rvml2,tamil pop,46,14652
Lakshmi,3lzErVdKehpglGTvEUwDH8,,51,5493
Nithyashree Venkataramanan,2rjIp8JxMfyeWWcRj2bixP,kollywood;tamil pop,49,34875
Lady Kash,2a1ts2wPvq6Vif1x7KJV7a,desi hip hop,45,5902
Vaishali Jaishankar,2X0hRi1b1JJboBlbgHYtak,,11,32
Dharan Kumar,1IeJ7wOH2CgIca4B1CBikF,tamil pop,46,388299
Nivedita,6M618OVMbrk9lxyQog8hX6,bhajan,14,2621
Rajalakshmi,041Z1VBL5OaPTlrlLTH7Pb,,46,11421
Unnikrishnan,0mV4UQ0gHg59AAUtg968pX,filmi,66,2757823
Nithyasree Mahadevan,6UPWm7jqlonf0Xy4EB3x2m,carnatic;carnatic vocal;filmi;indian classical,46,85287
DJ Revvy,6K5oAp0i1iR2MszjuZpP7K,,18,1662
Senthil Dass,4TTs2WcxJN7SHkit06rSMg,tamil pop,50,20484
Narayanan Ravishankar,2eJunkotmRUe8mLJmqW8HD,,58,165
P. Unnikrishnan,6TyhAwtGevKQOtqLPmKKQU,,45,44774
Shaan,5cB4d4jPYjMT326sjihQ4m,filmi;modern bollywood,71,8373343
Malaysia Vasudevan,0qS0rxCY4YfrUx9GCTlDIW,classic kollywood;filmi,67,1557737
Bhavatharini,03iJDZgebs4CLNrriGzyw4,filmi,54,561397
Rizwan,6usptTdSkyzOX8rWIE4Y12,,59,95531
Vivek - Mervin,4hBCDHUWTljP6BDl5AekgW,tamil pop,60,1701598
Tanvi Shah,11PIHAhH0HI8SCdjhJ5zyA,filmi;tamil pop,59,205180
A. R. Ameen,0pO2eJn9QBtNRVdLxI1nrE,tamil pop,37,8246
Yunohoo,79SPoI6mlBPKamBm21Q1ut,,12,1049
Shyam Viswanathan,1Ca3Vq6VONPm9r5bQI763c,,15,7569
Prarthana Indrajith,5mkX7ccHcwAwlgyLKEC5Yg,malayalam pop,33,6076
Bharathi,6zG98UhwxKWvhuhHk47Nrb,,50,70999
Arunraja,3jw6WnDlhrKkNjgcp8JGQe,kollywood;tamil pop,57,48203
Sindhu,2kEU1NNJORHNJabD0tdO1E,,20,5219
Ramya,4svvMm4TQnkphZJfhLCzzv,tollywood,63,1375830
Rajaganapathy,2VuJo5b1VcEIruE52GtNLq,tamil pop,24,11502
Ramya NSK,1kymDvCl9hR0bZ9DPy65ie,,48,24272
Ramya Nambessan,2jLNoI1JBkPjnIa0qCWLVa,mollywood,51,66343
Saindhavi,6rEXjeIJ0wL6BFdo8CRcit,filmi;tamil pop,67,939861
Sunandan,4byQaqF3g1wPoUpPPtuzyj,,35,325
Prithivee,2C4HzkDtpEuDwxiqsy5nj7,tamil pop,17,406
Roshini,4ZWAzDyWt9NdjhvZvTaM5U,classic kollywood;tamil pop,50,67356
Divya Vijay,0JsEu4bfMtGZeV7YhANSTf,,38,99
G. V. Prakash,5VVN3xZw1i2qihfITZlvCZ,kollywood;tamil pop,78,12878777
Vijay Antony,6CtYzQvENTdGq5LPPsePdV,filmi;kollywood;tamil pop,66,6364777
Sajid-Wajid,3qdu3XhzSzkRhbwdFKnSuw,filmi;modern bollywood,56,3275970
Rubba Bend.Psycho Unit,34De0LooTWBuWOFc5DGpkB,,32,208
Krishnaraj,7MDmRUuLmi5m5mz9Ux2IWM,tamil pop;tamil worship,53,124085
Naveen Madhav,3oVTCMgAvt1x7EogVtX40H,tamil pop,59,39911
Naresh Iyer,7FaGCZiP3s6X7jQTB8EhfI,filmi,69,1390591
Shweta Pandit,4L0JycQCCwKksT3G5SVApu,filmi;modern bollywood,62,182703
Matilda,76oY04bOzECod3aGVTDtzu,british singer-songwriter;indie pop;modern indie folk,49,97812
Nrithya,6E8gPYsysUnjkOvzEQaqtE,,33,6
Naveen,3oVTCMgAvt1x7EogVtX40H,tamil pop,59,39911
Kaber Vasuki,7dDSQfbUWrNvRqpNP92slb,chennai indie,34,75223
Arun Kamath,1LhVMgynbTBbaAAExyqjFa,hindi indie,37,2295
Javed Ali,4W91bbPB2CTSsHwt7eqNl7,desi pop;filmi;modern bollywood,74,11470420
Sowmya Raoh,1tspa3CEV2XqEDsgehaNBz,filmi;modern bollywood,55,111672
Hariharan,2NoJ7NuNs9nyj8Thoh1kbu,filmi;ghazal,75,6436174
Srivardhani Kuchi,6bmhUYiasV6rSORgLmHYZ4,classic tollywood;tollywood,47,55378
Thurga,1XMX38DNizwhYmTwdPeOVd,,25,54
Faridha,6jeuaAJP6XhFOBuIWEc2Zh,,1,89
Elan,2eFUnvJtf63hm3BVkh191I,rap underground espanol,42,24945
Cliffy Carlton,7qeNk9pYbV56y84nYZZnxk,,11,143
Mohan Rajan,5ZBar35f3oB1F9TcWAa3ma,tamil pop,48,40208
Karthik Raja,4tHoiwCvO0ypNqBG96sS8c,,42,15768
Stefny,6zkwfUuUdKNbCLdjSbwLKm,,30,747
Niranjan Bharathi,0jQdSNn67i7nszZFmsaNNy,,18,15
Priya Jerson,6wYw3yJjsSroW8KoMc3rw2,,36,7573
Bhargavi,4xVrxpa8IgoLneQbdPnSsk,filmi,51,96185
Suriya,5jyOS8L5CughATUjhDX8GP,kollywood,39,26126
Sujatha,2JEjaa7hWhE1BbL3OcoeFR,filmi;malayalam pop,71,2887213
Lakshmi Nagaraj,1AVk9PXT3a6QQLDQWPbrB3,,5,282
Chintan Vikas,6h6Iie2GsKWKWKqbe80nEL,sandalwood,33,18303
Santhosh Venky,1gpRRYfNURm0XJCyxUuH8Q,sandalwood,56,103933
Badri Prasad,1Q40wizO6hrVtooWsgSSbG,sandalwood,33,68286
Anuradha Bhat,7sJSfUsXlD9HT8JxFGXGiY,filmi,51,389234
Krishh,52gcMUmJNB3Q6NG0jPWj0b,tamil pop,57,97678
Vilasini,5Om4iVxu5WEy30qNexjChm,,11,3
Earl,3A5tHz1SfngyOZM2gItYKu,alternative hip hop;drumless hip hop;experimental hip hop;hip hop;rap;underground hip hop,71,2312122
Suzi Q,15jHZ1EZwmm2QDjKctvqJQ,glam rock,59,458960
SUVI,2kEU1NNJORHNJabD0tdO1E,,20,5219
Mukesh,4etv0ut4ws0GbXBtolzf5e,classic bollywood;filmi,67,3186006
Priyadharshini,1cNyLPObGyYegUDLbjT9Zh,,45,20929
Shashank Sheshagiri,4VbeDQpfiX1x8FFDuxmrXy,tollywood,43,44772
Sruthi S,2fkz5g1C3WDxs52QxJi4KL,,42,4125
Udit Narayan,70B80Lwx2sxti0M1Ng9e8K,chutney;filmi;odia pop,81,17082532
S.J.Suryah,3kF4AqxMbo8HKpdO6HYGrx,,9,84
Madhushree,1EKK9k0IAwV1oeJfZITSYo,filmi;tamil pop,60,85009
Senthildas,36L6UxX2Q0YU7ZKw0qm4fJ,,20,4133
Priyadarshini,1wDBxi2RFvSEl2k0sFjGAB,filmi,41,8430
M.M.Monissha,6n20A1n2i0woFveIrKJHKT,,38,2630
Karthi,0LSPREIgGMZXCuKVel7LVD,filmi,76,4789947
Anusha Dhayanidhi,0BUzYCLctuBKSfHgrNTb7K,,35,20
VV Prassanna,5FHIw6p4HE35RB4PP76uF6,tamil pop,60,76889
Sonia,75f5Och3JFaYplIDkeM0J6,,10,894
Vinaya,51jfCC7m2rTGPDz06E2nvS,mollywood,70,153923
Bela Shende,60f431EIEmwOfJJOJhdyQR,filmi;marathi traditional,58,345014
S.P. Charan,1BIAyVQxDuYrMqZ8H1Faja,classic kollywood;filmi,64,1163896
Vidhu Prathap,7LnwWFXxll1g0R4MTJCUEH,mollywood,55,1692012
Madhu Balakrishnan,2qJHWT6Ov9ZZvuQx1h7mNn,filmi;mollywood,55,810010
Durga Viswanath,5whPa0Frlug6IqIQsKoXKO,,34,3897
C. R. Jayaraj,71i8J0ewYIoA8tQPycJQtK,,6,8
Renish Peter,7834lNIjMPoMO0gkZVMFAR,,6,0
Manasi Scott,2Pt4X2Nb0UlOO5PVHtL4em,,24,3286
Gayathri,2HaYBC9ABq5cvO0O9bhO56,,49,4419
Mamta Mohandas,3QL2xVnI7n5Fng1l4e56AP,tollywood,54,12992
Sam Shiva,4aoUAjbuG7DohCcDvLiWyw,,20,729
Raghu Kunche,27UbUuYAM8Hc1BZKlydOB0,tollywood,48,653493
Psycho.unit,34De0LooTWBuWOFc5DGpkB,,32,208
Satyan,6wbfAuqRZMfsBDJvdPzrsB,,27,1001
Vinaita Sivakumar,0dtzGDwccz8vDDPv57ljRe,tamil indie,29,198
Devan Ekambaram,1HUZ6vfsSWpfLoxjgDavEB,filmi;tamil pop,61,282380
D.J.Sathiya,5p0gPHr4VRfe1clHUDxBrc,,13,24
Silve star,6CTqFWJlzyKHtEcVfdLMsP,musica hondurena;punta;punta rock,37,12748
Sultan Khan,2eOZNXw0A4cQKmsVPpIcMY,hindustani classical;hindustani instrumental;indian classical,51,44902
Harshini,3VAHwhhHk86c9o9tfDrtgx,,0,49
Saketh Naidu,6Xwwyea7gPu9LG0nWWHg0v,,40,913
Rakendu Mouli,2wBKMv1ci10ht9OqJzJBg8,,46,4332
Vandemataram Srinivas,6X7Q0PvITPOqe8vg4BW7Ib,vintage tollywood,41,568741
Blaaze,4DqSAnlpn10M4pHUFPEt4E,filmi;tamil pop,56,56963
Neha Bhasin,4E5oyNFcB3uXLkLdjYmP9Z,filmi;modern bollywood,59,865192
Baby Sadhana,2cbNwNKlCSsPyAABNAdoG3,,3,9
Baby Sanjana,0CRUsI6XupqllEd0tuo7m2,,3,8
Mohammed Aslam,6lGchZePVLrGOqMCtXKNFi,,48,17111
Manasi,3JGrxsZ6kfzJrfwsxwERhS,tollywood,57,110476
Arivumathi,660Yl6AZkj8FaFQo1EoFYy,,45,3933
Reshma,0xawOgbaKGtq7KSlrRWrWP,classic bollywood;classic pakistani pop;filmi;ghazal;pakistani folk;sufi,38,223086
Karunya,6qrS6jqZfr8HJe3IWkQqv2,telugu indie;tollywood,55,265447
Shraddha Pandit,4rhk6lDh2srdV1a1qmIqGa,modern bollywood,50,29024
Saloni,0TEjrjC7baC4jJTQiOMsxJ,salon music,33,5334
Pavan,62JzMDXMXiiCrfTFbzT0BX,forro,52,245158
Sai Shivani,2lPW88tqwY7ZetvtU6K5pK,,33,884
Deepu,29umRgJCe6MeepDOqSaiRb,tollywood,53,298514
Geetha Madhuri,5qhGpFQDS0CHw4cKeCzaai,tollywood,60,2156477
Narendra Doddapaneni,1DEVUybUdaNx5xCgfRxs59,,44,15356
Kanakesh Rathode,7MmZKmAd2pWqUmnpO2jHtb,,0,0
G Sahithi,5U3pZXM7nzsSEukg6Nvhic,,29,130
T. L. Maharajan,07pfRuQX86iRuYx3gPCtXD,classic kollywood,44,128251
Baby Priyanka,7ktnyfSFyWcR0LZFBsQsIg,,11,576
Baby Srinisha,7yvm8kqtK2gyokAfdtmR6j,,6,6
Baby Nithyashree,0WXsrwREjsw9WRYP5dS7rx,,6,0
Vijay Prakash,4iA6bUhiZyvRKJf4FNVX39,filmi,69,5100879
Raja,6AiX12wXdXFoGJ2vk8zBjy,filmi;kollywood,77,15064653
Malathi,3RiwMIK2NXH21U7A0mxZRt,tollywood,59,79050
Sagar Desai,2GD7Jxc5ztOuLNsZIHBREJ,,49,10380
Karthick,1MwvKygex8H7vb2KqINLxz,carnatic;indian classical,29,11340
Swetha,4LxLLrO6bFofvfXOcujJRv,malayalam worship,45,17859
Venkat Prabhu,297dxI5V73N6q2EfyOM1vj,kollywood,42,9044
Yugendran,3UVLcqHc3pOMsWiZv2MeIZ,,62,6474
Bella Shinde,1AYULruKAzzMbQVo7g2XH9,,10,42
Roshni,2ov3HEZmB05RKDUIn0N8DW,,37,365
Chidhambaram,36sGEZwxkN6PszGLIyDJq5,,28,56
Siva Kumar Pusari,0Vxxpbj1MDRfY0Tg82O32o,,4,7
Kuluvinar,344ou2zFAjYfHTRyKkEIo3,,4,4
Karthikraja,4tHoiwCvO0ypNqBG96sS8c,,42,15768
Preethi,7rVdUXQbyvn6IqMwmUMZjI,,34,63
DJ Earl,3Y6Xd3ZOlhkroMrz1Bmo0Y,footwork;ghettotech,19,8250
Sumangaly,0WpkyIAATl5W540KCSEUwX,tollywood,64,242849
Ameer Sultan,7ksabzQhqU0ihI4SoiHkdM,,4,8
Jijuba,5DbPizhyy5rNvuAfAPOTzJ,,4,1
Raki,3PyWEKLWI0vHPmoNrIX0QE,east coast hip hop,59,942288
Bhargavi Pillai,7FtuQ5LCrZa0813JkrBQe4,tollywood,49,22042
Blaze,1Dt1UKLtrJIW1xxRBejjos,new french touch,64,651053
Md Aslam,4cGUbAuiI6aLKAPMONaMu3,,20,48
Shubu,5T3nhvOB6jdI5IxYFpuTZ8,new delhi indie,5,1677
Sangeetha,3uPBCzgRgmrixCHofVvBSZ,kollywood;tamil pop,54,15512
Bele sSede,37wFP5M3HnqExcesZMQuPE,,9,4
Vasundhara Das,0myVJmNOHZ7v7g8JVWGw8H,filmi;modern bollywood,58,45366
Ujjaini,3qmLkoT9HFzLVUEzVMDdlZ,,36,3819
Vinoth,49Wry38kE5CrnzGGaRtT8q,,37,11256
Sujirathan,7fbcuPgfwa9yEVqZRC2ZGb,,0,0
Amrita,4BTpn8TkJe0FnqlpTY1ZJ2,modern bollywood,56,63126
Varsha,2CJl46UZja5lOhOegAkQRb,mollywood,40,30614
Anuradha Sriram,5ObQXIcqKtQENK14lQyqiy,filmi,67,1927314
Vadivelu,4SlCFtxWUAnjCBqoq4zeS5,kollywood,42,24631
Rahul,5a2WF7juQ5oilpZCqikRtP,filmi;tollywood,60,890499
Preethi Balla,7rVdUXQbyvn6IqMwmUMZjI,,34,63
Srilekha Parthasarathy,4Q1srPVPObLkyNrevKLi5Q,filmi;tamil pop,52,22891
Maya,6XwwFnewNgWp81MYMK8zLq,romanian house;romanian pop,68,291460
Akhila,07T6gyHnGiYfQsCdlH4BN3,mollywood,33,1767
Jose Sagar,1mqvoKI3wX3EjqcnudpXsw,malayalam worship,31,604
Deepika,4Qg3YWzdOvs6UiYtdyzgLu,,34,3328
Sriram,7qjJw7ZM2ekDSahLXPjIlN,filmi,76,17388421
Anwar Sadath,4825x6ND1YKGpUyKlyQXVS,mollywood,43,33971
Franko,69bk5U1iIqM7jbcvLoyZvb,,33,1229
Devanand,2b2xNQcy8s54CUONyG7zuA,,45,4567
Sudha Ragunathan,1wnVXMMfv0OElONAKrIS1r,carnatic;carnatic vocal;filmi;indian classical,52,151771
Unni Menon,1EYD74wB45dOQXt27hh144,filmi,63,1457818
Nikhil,39fT56OHEL2E98zDKrqBsC,desi pop;indian indie;modern bollywood,60,162148
Shibu Kallar,4p9Ybo8GpBi372pcwhKLTe,,16,135
Vijita,60qks3ZtXtACdiuo95d2S5,,1,0
Harini,41BeeC5hYqvtGkM79RYvN4,filmi,67,898307
Anoop Shankar,6zj2EWHOTNWV9DtbClEoH6,,32,2466
Mahalakshmi Iyer,0Yb0T3wUUNiIvHjqnfkbuH,filmi;modern bollywood,67,145175
Anoop Sankar,4Ws69yH4Vj4zyN140TCSvQ,,26,12509
Harish Raghavendra,4Kw0NhqitzjxLy1jH5FlTg,filmi;tamil pop,65,1631136
